5.78094e-05, -0.0853629
5.92405e-05, -0.0853615
6.20875e-05, -0.0853586
6.63327e-05, -0.0853544
7.19616e-05, -0.0853487
7.89615e-05, -0.0853417
8.73216e-05, -0.0853334
9.70327e-05, -0.0853237
0.000108087, -0.0853126
0.000120477, -0.0853002
0.000134197, -0.0852865
0.000149241, -0.0852715
0.000165604, -0.0852551
0.000183282, -0.0852375
0.00020227, -0.0852185
0.000222565, -0.0851982
0.000244162, -0.0851766
0.000267059, -0.0851537
0.000291251, -0.0851295
0.000316735, -0.0851041
0.000343508, -0.0850773
0.000371567, -0.0850493
0.000400908, -0.0850199
0.000431528, -0.0849893
0.000463424, -0.0849574
0.000496592, -0.0849243
0.000531029, -0.0848899
0.000566732, -0.0848542
0.000603697, -0.0848172
0.00064192, -0.084779
0.000681399, -0.0847396
0.00072213, -0.0846988
0.000764109, -0.0846569
0.000807331, -0.0846137
0.000851795, -0.0845692
0.000897495, -0.0845235
0.000944428, -0.0844766
0.00099259, -0.0844285
0.00104198, -0.0843791
0.00109259, -0.0843285
0.00114441, -0.0842767
0.00119745, -0.0842237
0.00125169, -0.0841695
0.00130714, -0.0841141
0.0013638, -0.0840574
0.00142164, -0.0839996
0.00148068, -0.0839406
0.0015409, -0.0838804
0.00160231, -0.083819
0.00166489, -0.0837565
0.00172865, -0.0836927
0.00179358, -0.0836278
0.00185967, -0.0835618
0.00192692, -0.0834945
0.00199532, -0.0834262
0.00206487, -0.0833566
0.00213557, -0.083286
0.00220741, -0.0832142
0.00228038, -0.0831412
0.00235448, -0.0830671
0.00242971, -0.0829919
0.00250605, -0.0829156
0.00258351, -0.0828382
0.00266208, -0.0827597
0.00274176, -0.08268
0.00282253, -0.0825993
0.0029044, -0.0825174
0.00298736, -0.0824345
0.0030714, -0.0823505
0.00315652, -0.0822654
0.00324271, -0.0821793
0.00332997, -0.082092
0.00341829, -0.0820037
0.00350767, -0.0819144
0.00359809, -0.081824
0.00368957, -0.0817326
0.00378208, -0.0816401
0.00387563, -0.0815466
0.00397021, -0.081452
0.00406581, -0.0813565
0.00416243, -0.0812599
0.00426007, -0.0811623
0.00435871, -0.0810637
0.00445835, -0.0809641
0.00455898, -0.0808635
0.00466061, -0.0807619
0.00476322, -0.0806593
0.00486681, -0.0805558
0.00497137, -0.0804512
0.0050769, -0.0803458
0.00518339, -0.0802393
0.00529084, -0.0801319
0.00539923, -0.0800235
0.00550857, -0.0799142
0.00561885, -0.079804
0.00573006, -0.0796928
0.0058422, -0.0795807
0.00595526, -0.0794677
0.00606923, -0.0793538
0.00618411, -0.0792389
0.00629989, -0.0791232
0.00641658, -0.0790066
0.00653415, -0.078889
0.00665261, -0.0787706
0.00677195, -0.0786513
0.00689216, -0.0785311
0.00701324, -0.0784101
0.00713519, -0.0782882
0.00725799, -0.0781654
0.00738164, -0.0780418
0.00750613, -0.0779174
0.00763146, -0.0777921
0.00775763, -0.077666
0.00788462, -0.077539
0.00801243, -0.0774112
0.00814106, -0.0772827
0.0082705, -0.0771533
0.00840074, -0.0770231
0.00853178, -0.0768921
0.0086636, -0.0767603
0.00879622, -0.0766277
0.00892961, -0.0764944
0.00906378, -0.0763602
0.00919871, -0.0762254
0.00933441, -0.0760897
0.00947086, -0.0759533
0.00960806, -0.0758161
0.00974601, -0.0756782
