0.0873243, 0.00190358
0.0873251, 0.00190444
0.0873268, 0.00190609
0.0873292, 0.00190851
0.0873324, 0.0019117
0.0873364, 0.00191568
0.0873411, 0.00192041
0.0873466, 0.00192592
0.0873529, 0.00193218
0.0873599, 0.00193919
0.0873677, 0.00194695
0.0873762, 0.00195545
0.0873854, 0.00196469
0.0873954, 0.00197464
0.087406, 0.00198532
0.0874174, 0.00199671
0.0874295, 0.0020088
0.0874423, 0.00202159
0.0874558, 0.00203507
0.08747, 0.00204923
0.0874848, 0.00206407
0.0875003, 0.00207957
0.0875165, 0.00209574
0.0875333, 0.00211255
0.0875508, 0.00213001
0.0875689, 0.00214811
0.0875876, 0.00216685
0.087607, 0.0021862
0.087627, 0.00220617
0.0876476, 0.00222676
0.0876688, 0.00224794
0.0876906, 0.00226973
0.087713, 0.0022921
0.0877359, 0.00231505
0.0877595, 0.00233858
0.0877836, 0.00236268
0.0878082, 0.00238734
0.0878335, 0.00241255
0.0878592, 0.00243832
0.0878855, 0.00246462
0.0879124, 0.00249147
0.0879398, 0.00251884
0.0879677, 0.00254674
0.0879961, 0.00257515
0.0880251, 0.00260407
0.0880545, 0.0026335
0.0880844, 0.00266343
0.0881149, 0.00269385
0.0881458, 0.00272476
0.0881772, 0.00275615
0.0882091, 0.00278801
0.0882414, 0.00282035
0.0882742, 0.00285314
0.0883075, 0.0028864
0.0883412, 0.0029201
0.0883754, 0.00295425
0.08841, 0.00298885
0.088445, 0.00302387
0.0884805, 0.00305933
0.0885164, 0.00309521
0.0885527, 0.00313151
0.0885894, 0.00316822
0.0886266, 0.00320535
0.0886641, 0.00324287
0.0887021, 0.00328079
0.0887404, 0.00331911
0.0887791, 0.00335781
0.0888182, 0.0033969
0.0888577, 0.00343636
0.0888975, 0.0034762
0.0889378, 0.0035164
0.0889783, 0.00355696
0.0890193, 0.00359789
0.0890606, 0.00363916
0.0891022, 0.00368079
0.0891442, 0.00372276
0.0891865, 0.00376506
0.0892292, 0.00380771
0.0892722, 0.00385068
0.0893155, 0.00389398
0.0893591, 0.00393759
0.0894031, 0.00398153
0.0894473, 0.00402577
0.0894919, 0.00407033
0.0895368, 0.00411518
0.0895819, 0.00416034
0.0896274, 0.00420579
0.0896732, 0.00425153
0.0897192, 0.00429755
0.0897655, 0.00434386
0.0898121, 0.00439045
0.089859, 0.00443731
0.0899062, 0.00448444
0.0899536, 0.00453183
0.0900013, 0.00457949
0.0900492, 0.0046274
0.0900974, 0.00467557
0.0901458, 0.00472399
0.0901945, 0.00477266
0.0902434, 0.00482157
0.0902926, 0.00487071
0.090342, 0.0049201
0.0903916, 0.00496971
0.0904415, 0.00501955
0.0904916, 0.00506962
0.0905419, 0.0051199
0.0905924, 0.00517041
0.0906431, 0.00522112
0.0906941, 0.00527205
0.0907452, 0.00532318
0.0907966, 0.00537452
0.0908482, 0.00542606
0.0908999, 0.00547779
0.0909519, 0.00552971
0.091004, 0.00558183
0.0910563, 0.00563413
0.0911088, 0.00568661
0.0911615, 0.00573928
0.0912144, 0.00579212
0.0912674, 0.00584514
0.0913206, 0.00589832
0.091374, 0.00595167
0.0914275, 0.00600519
0.0914812, 0.00605887
0.0915351, 0.00611271
0.0915891, 0.0061667
0.0916432, 0.00622084
0.0916976, 0.00627514
0.091752, 0.00632958
0.0918066, 0.00638416
0.0918614, 0.00643889
0.0919163, 0.00649375
0.0919713, 0.00654875
0.0920264, 0.00660388
0.0920817, 0.00665914
0.0921371, 0.00671453
0.0921926, 0.00677005
0.0922483, 0.00682568
0.0923041, 0.00688143
0.09236, 0.0069373
0.092416, 0.00699328
0.0924721, 0.00704938
0.0925283, 0.00710558
0.0925846, 0.00716189
0.0926411, 0.0072183
0.0926976, 0.00727482
0.0927542, 0.00733143
0.092811, 0.00738814
0.0928678, 0.00744494
0.0929247, 0.00750184
0.0929817, 0.00755882
0.0930388, 0.00761589
0.093096, 0.00767305
0.0931532, 0.00773029
0.0932106, 0.0077876
0.093268, 0.007845
0.0933255, 0.00790247
0.093383, 0.00796001
0.0934407, 0.00801763
0.0934984, 0.00807531
0.0935562, 0.00813306
0.093614, 0.00819088
0.0936719, 0.00824876
0.0937298, 0.00830669
0.0937879, 0.00836469
0.0938459, 0.00842275
0.0939041, 0.00848085
0.0939622, 0.00853901
0.0940205, 0.00859722
0.0940788, 0.00865548
0.0941371, 0.00871379
0.0941954, 0.00877214
0.0942539, 0.00883053
0.0943123, 0.00888896
0.0943708, 0.00894744
0.0944293, 0.00900595
0.0944879, 0.00906449
0.0945465, 0.00912307
0.0946051, 0.00918168
0.0946638, 0.00924032
0.0947225, 0.00929898
0.0947812, 0.00935768
0.0948399, 0.0094164
0.0948987, 0.00947514
0.0949575, 0.0095339
0.0950163, 0.00959268
0.0950751, 0.00965148
0.0951339, 0.0097103
0.0951928, 0.00976913
0.0952516, 0.00982797
0.0953105, 0.00988683
0.0953694, 0.00994569
0.0954283, 0.0100046
0.0954872, 0.0100634
0.0955461, 0.0101223
0.095605, 0.0101812
0.0956639, 0.0102401
0.0957228, 0.010299
0.0957817, 0.0103579
0.0958406, 0.0104168
0.0958995, 0.0104757
0.0959584, 0.0105345
0.0960173, 0.0105934
0.0960762, 0.0106523
0.0961351, 0.0107111
0.0961939, 0.01077
0.0962528, 0.0108288
0.0963116, 0.0108876
0.0963705, 0.0109464
0.0964293, 0.0110052
0.0964881, 0.011064
0.0965468, 0.0111227
0.0966056, 0.0111815
0.0966643, 0.0112402
0.096723, 0.0112989
0.0967817, 0.0113575
0.0968404, 0.0114162
0.096899, 0.0114748
0.0969576, 0.0115334
0.0970162, 0.0115919
0.0970747, 0.0116505
0.0971332, 0.011709
0.0971917, 0.0117674
0.0972502, 0.0118259
0.0973086, 0.0118843
0.097367, 0.0119426
0.0974253, 0.0120009
0.0974836, 0.0120592
